日期,收盤價(還原權息),成交量
2008-03-19,44.8914680480957,144700
2008-03-20,45.01262664794922,77400
2008-03-24,44.7645149230957,300600
2008-03-25,44.85103225708008,134900
2008-03-26,44.8914680480957,117400
2008-03-27,44.89719009399414,86600
2008-03-28,44.931854248046875,78900
2008-03-31,45.0876350402832,101600
2008-04-01,44.619014739990234,1952300
2008-04-02,44.561126708984375,170100
2008-04-03,44.543739318847656,279000
2008-04-04,44.954986572265625,294600
2008-04-07,44.781211853027344,105600
2008-04-08,44.80440902709961,97200
2008-04-09,44.9781608581543,78500
2008-04-10,44.84493637084961,118100
2008-04-11,45.105587005615234,174500
2008-04-14,44.954986572265625,116900
2008-04-15,44.80440902709961,154000
2008-04-16,44.56692886352539,284500
2008-04-17,44.52634048461914,396200
2008-04-18,44.561126708984375,253000
2008-04-21,44.63640594482422,106100
2008-04-22,44.734867095947266,111400
2008-04-23,44.694313049316406,118600
2008-04-24,44.503177642822266,126000
2008-04-25,44.44523620605469,134300
2008-04-28,44.601654052734375,129600
2008-04-29,44.572696685791016,212900
2008-04-30,44.931827545166016,193000
2008-05-01,44.93880081176758,341900
2008-05-02,44.82829666137695,280500
2008-05-05,44.91553497314453,154400
2008-05-06,44.752716064453125,132800
2008-05-07,44.81663513183594,265900
2008-05-08,45.037662506103516,97900
2008-05-09,45.0085563659668,106300
2008-05-12,44.96207809448242,101000
2008-05-13,44.72945022583008,156900
2008-05-14,44.758541107177734,130900
2008-05-15,44.99696350097656,99300
2008-05-16,44.90970993041992,111000
2008-05-19,45.031829833984375,548600
2008-05-20,45.01436996459961,155100
2008-05-21,45.00273895263672,111400
2008-05-22,44.8225212097168,487800
2008-05-23,45.01436996459961,591200
2008-05-27,44.76434326171875,146100
2008-05-28,44.53173828125,168900
2008-05-29,44.45615005493164,234400
2008-05-30,44.48521041870117,188500
2008-06-02,44.70233154296875,369000
2008-06-03,44.877445220947266,126300
2008-06-04,44.66148376464844,181200
2008-06-05,44.457191467285156,108200
2008-06-06,44.68486022949219,187100
2008-06-09,44.31710433959961,127400
2008-06-10,44.06616973876953,129200
2008-06-11,44.322967529296875,114000
2008-06-12,43.838497161865234,146700
2008-06-13,43.87937545776367,132500
2008-06-16,43.920249938964844,168500
2008-06-17,44.06616973876953,199400
2008-06-18,44.212059020996094,110100
2008-06-19,44.10115432739258,130100
2008-06-20,44.18870162963867,145900
2008-06-23,44.0369758605957,99200
2008-06-24,44.223731994628906,194100
2008-06-25,44.24125671386719,108900
2008-06-26,44.24125671386719,100500
2008-06-27,44.35797882080078,123300
2008-06-30,44.50389099121094,180900
2008-07-01,44.47226333618164,255700
2008-07-02,44.31990051269531,118400
2008-07-03,44.35506820678711,303000
2008-07-07,44.37850570678711,216700
2008-07-08,44.63043975830078,92400
2008-07-09,44.63630676269531,812300
2008-07-10,44.759376525878906,255500
2008-07-11,44.47810745239258,206100
2008-07-14,44.71833801269531,193800
2008-07-15,44.759376525878906,237100
2008-07-16,44.390201568603516,152000
2008-07-17,44.18513107299805,101400
2008-07-18,44.11483383178711,110400
2008-07-21,44.20857238769531,84300
2008-07-22,44.07381057739258,118000
2008-07-23,44.091434478759766,163400
2008-07-24,44.407814025878906,132400
2008-07-25,44.12655258178711,127300
2008-07-28,44.41954040527344,111700
2008-07-29,44.349212646484375,90100
2008-07-30,44.360897064208984,77400
2008-07-31,44.51325607299805,120300
2008-08-01,44.592098236083984,393000
2008-08-04,44.50975036621094,190900
2008-08-05,44.32737350463867,158000
2008-08-06,44.26853561401367,233300
2008-08-07,44.550926208496094,245000
2008-08-08,44.53325271606445,231000
2008-08-11,44.345035552978516,201200
2008-08-12,44.5450325012207,196300
2008-08-13,44.42737579345703,135100
2008-08-14,44.539154052734375,151600
2008-08-15,44.68034744262695,94500
2008-08-18,44.798004150390625,77600
2008-08-19,44.71566390991211,109600
2008-08-20,44.81565856933594,120800
2008-08-21,44.80388259887695,105400
2008-08-22,44.709781646728516,146100
2008-08-25,44.83328628540039,93000
2008-08-26,44.892112731933594,585500
2008-08-27,44.903907775878906,391900
2008-08-28,44.94506072998047,341400
2008-08-29,44.886234283447266,110900
2008-09-02,45.03268051147461,149000
2008-09-03,45.09169387817383,171600
2008-09-04,45.115352630615234,184500
2008-09-05,45.15076446533203,174100
2008-09-08,45.46968460083008,148900
2008-09-09,45.55229949951172,225100
2008-09-10,45.55229949951172,134900
2008-09-11,45.52281951904297,183500
2008-09-12,45.37517166137695,133700
2008-09-15,45.71766662597656,118600
2008-09-16,45.27480697631836,166400
2008-09-17,45.333858489990234,294400
2008-09-18,44.69019317626953,359200
2008-09-19,45.239383697509766,222800
2008-09-22,45.12126922607422,171800
2008-09-23,45.262996673583984,195100
2008-09-24,45.25708770751953,3408100
2008-09-25,45.404701232910156,200100
2008-09-26,44.95004653930664,319500
2008-09-29,45.16848373413086,461600
2008-09-30,44.654727935791016,240500
2008-10-01,44.417118072509766,344400
2008-10-02,45.2823600769043,300800
2008-10-03,45.03345489501953,209600
2008-10-06,44.671939849853516,326900
2008-10-07,44.80235290527344,252000
2008-10-08,44.13860321044922,321800
2008-10-09,42.76371765136719,366000
2008-10-10,41.45991897583008,648000
2008-10-13,43.1844482421875,127000
2008-10-14,43.735591888427734,368600
2008-10-15,43.468902587890625,229700
2008-10-16,43.4630012512207,203200
2008-10-17,43.70003890991211,304700
2008-10-20,43.68225860595703,219900
2008-10-21,44.428955078125,582600
2008-10-22,44.63044357299805,416900
2008-10-23,44.42304229736328,172500
2008-10-24,43.91337966918945,283800
2008-10-27,43.67633056640625,242800
2008-10-28,43.338531494140625,185900
2008-10-29,43.65262222290039,732300
2008-10-30,43.362266540527344,181100
2008-10-31,43.338531494140625,282300
2008-11-03,43.67774200439453,308800
2008-11-04,44.11808395385742,1260600
2008-11-05,44.45134353637695,332200
2008-11-06,44.48703384399414,238400
2008-11-07,44.39182662963867,223000
2008-11-10,44.39182662963867,132800
2008-11-11,44.50486373901367,167200
2008-11-12,44.36203384399414,160600
2008-11-13,44.36203384399414,222600
2008-11-14,44.51677322387695,297400
2008-11-17,44.403717041015625,157000
2008-11-18,44.43346405029297,205300
2008-11-19,44.58817672729492,154900
2008-11-20,44.55247497558594,225200
2008-11-21,44.332298278808594,269000
2008-11-24,44.14191818237305,410200
2008-11-25,44.90353775024414,340200
2008-11-26,45.1832389831543,211500
2008-11-28,45.04042053222656,97200
2008-12-01,45.30685806274414,236200
2008-12-02,45.581703186035156,259600
2008-12-03,45.36663055419922,223200
2008-12-04,45.56375503540039,261300
2008-12-05,45.22920227050781,376700
2008-12-08,45.032047271728516,180600
2008-12-09,45.27101516723633,347300
2008-12-10,45.19334411621094,299300
2008-12-11,45.677249908447266,293400
2008-12-12,45.43827819824219,542800
2008-12-15,45.91621017456055,319800
2008-12-16,46.29857635498047,304200
2008-12-17,46.31050109863281,234900
2008-12-18,46.639068603515625,201100
2008-12-19,46.34037399291992,258500
2008-12-22,46.74063491821289,261200
2008-12-23,46.913883209228516,338900
2008-12-24,46.87427520751953,187200
2008-12-26,46.91025924682617,138700
2008-12-29,47.2040901184082,278100
2008-12-30,47.2940788269043,292500
2008-12-31,47.35400390625,381800
2009-01-02,47.18010330200195,269800
2009-01-05,46.98223114013672,648200
2009-01-06,46.68238830566406,449700
2009-01-07,46.82632827758789,500400
2009-01-08,46.74836730957031,305700
2009-01-09,46.916290283203125,203700
2009-01-12,46.730369567871094,402000
2009-01-13,46.98223114013672,235600
2009-01-14,47.156131744384766,230600
2009-01-15,46.95226287841797,317500
2009-01-16,47.02421569824219,256200
2009-01-20,46.820308685302734,374800
2009-01-21,46.49653244018555,350500
2009-01-22,46.5984992980957,373600
2009-01-23,46.50853729248047,260100
2009-01-26,46.35260772705078,265600
2009-01-27,46.634437561035156,382400
2009-01-28,46.658451080322266,283700
2009-01-29,46.346622467041016,403700
2009-01-30,46.37059783935547,337400
2009-02-02,46.52647018432617,407600
2009-02-03,46.04495620727539,391300
2009-02-04,46.12922286987305,337800
2009-02-05,46.23155975341797,367500
2009-02-06,46.22554016113281,344000
2009-02-09,46.23758316040039,263800
2009-02-10,46.49037170410156,291900
2009-02-11,46.658897399902344,250000
2009-02-12,46.53850173950195,238100
2009-02-13,46.32182693481445,300700
2009-02-17,46.62278747558594,303100
2009-02-18,46.44222640991211,387400
2009-02-19,46.243587493896484,351200
2009-02-20,46.32786178588867,419300
2009-02-23,46.40610885620117,418400
2009-02-24,46.37000274658203,564800
2009-02-25,46.13526916503906,553300
2009-02-26,46.050960540771484,612000
2009-02-27,46.09912872314453,548700
2009-03-02,46.17462158203125,759200
2009-03-03,46.01759719848633,893600
2009-03-04,46.01156234741211,536700
2009-03-05,46.222965240478516,679700
2009-03-06,46.0296745300293,690800
2009-03-09,45.860557556152344,754100
2009-03-10,45.90889358520508,635400
2009-03-11,46.00551223754883,545900
2009-03-12,46.10820388793945,438300
2009-03-13,46.07196044921875,407000
2009-03-16,46.04177474975586,422700
2009-03-17,45.93907928466797,600000
2009-03-18,46.7545280456543,401300
2009-03-19,46.7243766784668,375800
2009-03-20,46.51292037963867,495800
2009-03-23,46.404212951660156,335100
2009-03-24,46.38002014160156,475500
2009-03-25,46.222965240478516,573300
2009-03-26,46.38002014160156,302200
2009-03-27,46.49479293823242,411900
2009-03-30,46.585411071777344,358200
2009-03-31,46.603538513183594,398700
2009-04-01,46.69931411743164,521700
2009-04-02,46.60835647583008,567900
2009-04-03,46.359825134277344,546800
2009-04-06,46.40835189819336,541000
2009-04-07,46.49925994873047,274100
2009-04-08,46.717525482177734,260600
2009-04-09,46.6629524230957,495100
2009-04-13,46.735679626464844,376700
2009-04-14,46.85696029663086,316000
2009-04-15,46.923622131347656,639000
2009-04-16,46.832706451416016,436800
2009-04-17,46.58412551879883,609300
2009-04-20,46.814491271972656,247700
2009-04-21,46.72356414794922,408000
2009-04-22,46.808433532714844,379400
2009-04-23,46.84480667114258,374200
2009-04-24,46.82057189941406,273100
2009-04-27,46.923622131347656,405700
2009-04-28,46.753902435302734,431400
2009-04-29,46.68720245361328,374800
2009-04-30,46.82057189941406,487600
2009-05-01,46.74026107788086,413600
2009-05-04,46.77678680419922,449600
2009-05-05,46.77069854736328,341000
2009-05-06,46.97145080566406,550900
2009-05-07,46.807220458984375,517100
2009-05-08,46.92279052734375,429100
2009-05-11,47.117454528808594,336100
2009-05-12,47.09918975830078,356500
2009-05-13,47.239105224609375,299000
2009-05-14,47.22087097167969,396300
2009-05-15,47.2087287902832,535900
2009-05-18,47.06880187988281,507000
2009-05-19,47.172210693359375,362400
2009-05-20,47.31209945678711,710600
2009-05-21,47.06880187988281,292700
2009-05-22,47.05663299560547,515000
2009-05-26,46.9592399597168,298900
2009-05-27,46.67940902709961,473700
2009-05-28,46.801082611083984,328800
2009-05-29,47.135711669921875,360300
2009-06-01,46.81700134277344,510500
2009-06-02,46.99408721923828,417500
2009-06-03,47.15280532836914,420100
2009-06-04,46.859779357910156,457300
2009-06-05,46.5423469543457,546400
2009-06-08,46.44464111328125,334100
2009-06-09,46.5728759765625,458900
2009-06-10,46.45685958862305,379800
2009-06-11,46.68275451660156,379200
2009-06-12,46.804840087890625,289200
2009-06-15,46.89640426635742,348500
2009-06-16,47.11615753173828,381900
2009-06-17,47.09174346923828,374700
2009-06-18,46.743797302246094,502600
2009-06-19,46.85365295410156,514800
2009-06-22,46.96354293823242,336200
2009-06-23,47.17721176147461,333000
2009-06-24,47.07341766357422,364400
2009-06-25,47.39698791503906,449600
2009-06-26,47.421390533447266,383500
2009-06-29,47.506874084472656,392500
2009-06-30,47.4275016784668,439600
2009-07-01,47.399322509765625,430400
2009-07-02,47.41769790649414,373000
2009-07-06,47.380958557128906,240300
2009-07-07,47.47897720336914,281200
2009-07-08,47.80360794067383,337200
2009-07-09,47.662715911865234,462400
2009-07-10,47.83425521850586,440100
2009-07-13,47.75461196899414,789000
2009-07-14,47.61373519897461,374300
2009-07-15,47.374855041503906,1087100
2009-07-16,47.58308410644531,529400
2009-07-17,47.46057891845703,575800
2009-07-20,47.61373519897461,473200
2009-07-21,47.90162658691406,438600
2009-07-22,47.79753112792969,608300
2009-07-23,47.63819885253906,498100
2009-07-24,47.65660095214844,417900
2009-07-27,47.59534454345703,597100
2009-07-28,47.644371032714844,686600
2009-07-29,47.62599182128906,420200
2009-07-30,47.8403434753418,415200
2009-07-31,48.048641204833984,481200
2009-08-03,47.89497375488281,596900
2009-08-04,47.85198211669922,485900
2009-08-05,47.74131393432617,485200
2009-08-06,47.77210235595703,331800
2009-08-07,47.44020080566406,986100
2009-08-10,47.827396392822266,482000
2009-08-11,47.9195671081543,444600
2009-08-12,47.88884735107422,419500
2009-08-13,48.01176071166992,562200
2009-08-14,48.15925598144531,640800
2009-08-17,48.294471740722656,483900
2009-08-18,48.22688293457031,466600
2009-08-19,48.28218078613281,384500
2009-08-20,48.34978103637695,487700
2009-08-21,48.19612121582031,705500
2009-08-24,48.2883186340332,760500
2009-08-25,48.36821746826172,554900
2009-08-26,48.39897155761719,512000
2009-08-27,48.343605041503906,402300
2009-08-28,48.44198226928711,633000
2009-08-31,48.53416442871094,421700
2009-09-01,48.59028244018555,653800
2009-09-02,48.69509506225586,390700
2009-09-03,48.60877227783203,443300
2009-09-04,48.55946350097656,423200
2009-09-08,48.534767150878906,494800
2009-09-09,48.6149787902832,523900
2009-09-10,48.79994583129883,490200
2009-09-11,48.82459259033203,370000
2009-09-14,48.639652252197266,429800
2009-09-15,48.676605224609375,378100
2009-09-16,48.68891906738281,535500
2009-09-17,48.830772399902344,879600
2009-09-18,48.77526092529297,432800
2009-09-21,48.73826217651367,414600
2009-09-22,48.676605224609375,641400
2009-09-23,48.81842803955078,540700
2009-09-24,48.84308624267578,781200
2009-09-25,48.99726486206055,440400
2009-09-28,49.02190399169922,463800
2009-09-29,49.02190399169922,752400
2009-09-30,49.02190399169922,575600
2009-10-01,49.24333190917969,2491800
2009-10-02,49.09490966796875,787100
2009-10-05,49.169124603271484,465500
2009-10-06,49.224796295166016,769800
2009-10-07,49.24955368041992,802700
2009-10-08,49.23103332519531,1109400
2009-10-09,48.87223434448242,1349300
2009-10-12,49.03922653198242,350700
2009-10-13,49.07631301879883,745700
2009-10-14,48.866024017333984,1088300
2009-10-15,48.8784065246582,736700
2009-10-16,48.896995544433594,858500
2009-10-19,48.96500015258789,973400
2009-10-20,49.06401062011719,533100
2009-10-21,49.05779266357422,453700
2009-10-22,49.01448440551758,349200
2009-10-23,48.866024017333984,552700
2009-10-26,48.804203033447266,390700
2009-10-27,48.97738265991211,315300
2009-10-28,48.92791748046875,766700
2009-10-29,48.95262145996094,357900
2009-10-30,49.156776428222656,428700
2009-11-02,49.11518478393555,525700
2009-11-03,49.028316497802734,609900
2009-11-04,49.015899658203125,446700
2009-11-05,49.059329986572266,454300
2009-11-06,49.071754455566406,413500
2009-11-09,49.171016693115234,335200
2009-11-10,49.18962860107422,432700
2009-11-11,49.31377029418945,681700
2009-11-12,49.369598388671875,480300
2009-11-13,49.338592529296875,398000
2009-11-16,49.46267318725586,488700
2009-11-17,49.450252532958984,729200
2009-11-18,49.46267318725586,660800
2009-11-19,49.499916076660156,699900
2009-11-20,49.4750862121582,476900
2009-11-23,49.51233673095703,517500
2009-11-24,49.63645553588867,586900
2009-11-25,49.735713958740234,579800
2009-11-27,49.82258987426758,117700
2009-11-30,49.79775619506836,373600
2009-12-01,49.726200103759766,535900
2009-12-02,49.65774917602539,463400
2009-12-03,49.60791778564453,454800
2009-12-04,49.40253448486328,618000
2009-12-07,49.533206939697266,482200
2009-12-08,49.61415100097656,387300
2009-12-09,49.56435012817383,580600
2009-12-10,49.495906829833984,624500
2009-12-11,49.43989944458008,280200
2009-12-14,49.396297454833984,393800
2009-12-15,49.35275650024414,517200
2009-12-16,49.37765121459961,709400
2009-12-17,49.51456832885742,514100
2009-12-18,49.50210189819336,349000
2009-12-21,49.27179718017578,654800
2009-12-22,49.16598892211914,603200
2009-12-23,49.159786224365234,680000
2009-12-24,48.9605598449707,567900
2009-12-28,49.013702392578125,2665700
2009-12-29,49.04486846923828,741700
2009-12-30,49.11360549926758,599000
2009-12-31,49.076133728027344,404300
2010-01-04,49.132293701171875,1098100
2010-01-05,49.27595138549805,814600
2010-01-06,49.25727081298828,981300
2010-01-07,49.21974563598633,661700
2010-01-08,49.26969528198242,1270000
2010-01-11,49.28843688964844,2237100
2010-01-12,49.47580337524414,702100
2010-01-13,49.363399505615234,460500
2010-01-14,49.48202896118164,777700
2010-01-15,49.51327133178711,745300
2010-01-19,49.48826599121094,782000
2010-01-20,49.60691833496094,417300
2010-01-21,49.66310119628906,647300
2010-01-22,49.64439010620117,403200
2010-01-25,49.57568359375,692900
2010-01-26,49.69430923461914,494400
2010-01-27,49.62566375732422,597800
2010-01-28,49.64439010620117,696100
2010-01-29,49.70683288574219,469400
2010-02-01,49.67424011230469,437300
2010-02-02,49.705596923828125,573000
2010-02-03,49.67424011230469,444700
2010-02-04,49.768211364746094,428800
2010-02-05,49.84962463378906,903800
2010-02-08,49.855926513671875,411100
2010-02-09,49.755706787109375,691600
2010-02-10,49.642921447753906,453700
2010-02-11,49.56150817871094,505300
2010-02-12,49.63044738769531,387900
2010-02-16,49.69306564331055,1246100
2010-02-17,49.58027648925781,660100
2010-02-18,49.51138687133789,510600
2010-02-19,49.51138687133789,509300
2010-02-22,49.492610931396484,484700
2010-02-23,49.68052291870117,516000
2010-02-24,49.74314498901367,378600
2010-02-25,49.81208038330078,858200
2010-02-26,49.868431091308594,936200
2010-03-01,49.921226501464844,565000
2010-03-02,49.9588737487793,709800
2010-03-03,49.965179443359375,731900
2010-03-04,50.00288772583008,461200
2010-03-05,49.9275016784668,900200
2010-03-08,49.84584426879883,720200
2010-03-09,49.877227783203125,577300
2010-03-10,49.83955001831055,1147900
2010-03-11,49.833248138427734,337600
2010-03-12,49.85211181640625,554900
2010-03-15,49.921226501464844,459600
2010-03-16,50.009159088134766,523800
2010-03-17,50.02172088623047,380500
2010-03-18,49.933753967285156,594000
2010-03-19,49.97150421142578,341300
2010-03-22,50.02172088623047,484000
2010-03-23,50.02172088623047,538700
2010-03-24,49.77043914794922,654000
2010-03-25,49.61335754394531,998900
2010-03-26,49.72018051147461,863200
2010-03-29,49.61335754394531,853200
2010-03-30,49.713871002197266,465600
2010-03-31,49.75785446166992,463000
2010-04-01,49.74209976196289,605200
2010-04-05,49.452232360839844,817000
2010-04-06,49.490020751953125,487900
2010-04-07,49.679100036621094,526900
2010-04-08,49.653892517089844,669600
2010-04-09,49.7484130859375,338100
2010-04-12,49.798828125,606500
2010-04-13,49.89963912963867,464600
2010-04-14,49.86187744140625,605000
2010-04-15,49.937477111816406,712200
2010-04-16,50.04462432861328,481900
2010-04-19,49.981571197509766,436600
2010-04-20,50.0319938659668,391100
2010-04-21,50.069828033447266,704900
2010-04-22,50.038299560546875,476400
2010-04-23,50.00049591064453,533300
2010-04-26,49.97525405883789,447200
2010-04-27,50.158042907714844,598500
2010-04-28,50.12651062011719,733100
2010-04-29,50.14547348022461,689300
2010-04-30,50.290367126464844,516100
2010-05-03,50.263179779052734,533800
2010-05-04,50.40859603881836,468400
2010-05-05,50.43386459350586,504900
